,uri,name,labels
15578,http://www.wikidata.org/entity/Q31741,Barry Watson,Person|Actor
15579,http://www.wikidata.org/entity/Q135903,Marisa Coughlan,Person|Actor
15580,http://www.wikidata.org/entity/Q943714,Rika Matsumoto,Person|Actor
15581,http://www.wikidata.org/entity/Q1185197,Masashi Ebara,Person|Actor
15582,http://www.wikidata.org/entity/Q1324522,Emi Shinohara,Person|Actor
15583,http://www.wikidata.org/entity/Q3266376,Shinpachi Tsuji,Person|Actor
15584,http://www.wikidata.org/entity/Q333643,Satoshi Kon,Person|Director|Actor
15585,http://www.wikidata.org/entity/Q284636,Jason Bateman,Person|Director|Actor
15586,http://www.wikidata.org/entity/Q5521443,Gano Grills,Person|Actor
15587,http://www.wikidata.org/entity/Q572974,Jason Gedrick,Person|Actor
15588,http://www.wikidata.org/entity/Q351732,Sonny Chiba,Person|Actor
15589,http://www.wikidata.org/entity/Q1809038,Caroline Lagerfelt,Person|Actor
15590,http://www.wikidata.org/entity/Q3434296,Robbie Rist,Person|Actor
15591,http://www.wikidata.org/entity/Q1905269,John Cullum,Person|Actor
15592,http://www.wikidata.org/entity/Q2913350,Nanette Burstein,Person|Director
15593,http://www.wikidata.org/entity/Q505634,John DeSantis,Person|Actor
15594,http://www.wikidata.org/entity/Q553037,Richard Bremmer,Person|Actor
15595,http://www.wikidata.org/entity/Q707496,Vladimir Kulich,Person|Actor
15596,http://www.wikidata.org/entity/Q2035589,Sven Wollter,Person|Actor
15597,http://www.wikidata.org/entity/Q255577,Bebe Daniels,Person|Actor
15598,http://www.wikidata.org/entity/Q463673,Regis Philbin,Person|Actor
15599,http://www.wikidata.org/entity/Q3177300,Jeremy Bergman,Person|Actor
15600,http://www.wikidata.org/entity/Q78893,Wolfgang Puck,Person|Actor
15601,http://www.wikidata.org/entity/Q2067683,Stephen Mangan,Person|Actor
15602,http://www.wikidata.org/entity/Q242709,Blair Brown,Person|Actor
15603,http://www.wikidata.org/entity/Q295431,Julian Barnes,Person|Actor
15604,http://www.wikidata.org/entity/Q241335,Liza Weil,Person|Actor
15605,http://www.wikidata.org/entity/Q528856,Lusia Strus,Person|Actor
15606,http://www.wikidata.org/entity/Q2965651,Christian Stolte,Person|Actor
15607,http://www.wikidata.org/entity/Q273474,Branka Katić,Person|Actor
15608,http://www.wikidata.org/entity/Q2444746,Predrag Laković,Person|Actor
15609,http://www.wikidata.org/entity/Q1445092,Frankie Thorn,Person|Actor
15610,http://www.wikidata.org/entity/Q228868,Piper Perabo,Person|Actor
15611,http://www.wikidata.org/entity/Q1378842,Mark Webber,Person|Actor
15612,http://www.wikidata.org/entity/Q1361050,Noah Beery Jr.,Person|Actor
15613,http://www.wikidata.org/entity/Q31013,Patti LaBelle,Person|Actor
15614,http://www.wikidata.org/entity/Q1700357,John Hancock,Person|Actor
15615,http://www.wikidata.org/entity/Q179150,Sonny Bono,Person|Actor
15616,http://www.wikidata.org/entity/Q1802596,Wendy Phillips,Person|Actor
15617,http://www.wikidata.org/entity/Q3195290,Kent McCord,Person|Actor
15618,http://www.wikidata.org/entity/Q1299,The Beatles,Person|Actor
15619,http://www.wikidata.org/entity/Q2632,Ringo Starr,Person|Actor
15620,http://www.wikidata.org/entity/Q223233,Sam Mendes,Person|Director
15621,http://www.wikidata.org/entity/Q2439744,Christopher Cousins,Person|Actor
15622,http://www.wikidata.org/entity/Q2599,Paul McCartney,Person|Actor
15623,http://www.wikidata.org/entity/Q1115072,Derek Nimmo,Person|Actor
15624,http://www.wikidata.org/entity/Q2805798,Jeremy Lloyd,Person|Actor
15625,http://www.wikidata.org/entity/Q2850589,Anna Quayle,Person|Actor
15626,http://www.wikidata.org/entity/Q4119,Adam Carolla,Person|Actor
15627,http://www.wikidata.org/entity/Q45362,Bijou Phillips,Person|Actor
15628,http://www.wikidata.org/entity/Q1400743,Herb Edelman,Person|Actor
15629,http://www.wikidata.org/entity/Q3087346,Freeman King,Person|Actor
15630,http://www.wikidata.org/entity/Q956761,Stephen Geoffreys,Person|Actor
15631,http://www.wikidata.org/entity/Q467735,Barbara Nichols,Person|Actor
15632,http://www.wikidata.org/entity/Q285501,Keegan Connor Tracy,Person|Actor
15633,http://www.wikidata.org/entity/Q3703066,Davenia McFadden,Person|Actor
15634,http://www.wikidata.org/entity/Q3726403,Enuka Okuma,Person|Actor
15635,http://www.wikidata.org/entity/Q3809441,John Maclaren,Person|Actor
15636,http://www.wikidata.org/entity/Q4961247,Brennan Elliott,Person|Actor
15637,http://www.wikidata.org/entity/Q6162394,Jason Douglas,Person|Actor
15638,http://www.wikidata.org/entity/Q372723,Clarice Taylor,Person|Actor
15639,http://www.wikidata.org/entity/Q714188,Rosamund Kwan,Person|Actor
15640,http://www.wikidata.org/entity/Q67917,Justus von Dohnányi,Person|Actor
15641,http://www.wikidata.org/entity/Q3829330,Lech Mackiewicz,Person|Actor
15642,http://www.wikidata.org/entity/Q271633,Faye Grant,Person|Actor
15643,http://www.wikidata.org/entity/Q449431,Keri Lynn Pratt,Person|Actor
15644,http://www.wikidata.org/entity/Q612436,Jordan Bridges,Person|Actor
15645,http://www.wikidata.org/entity/Q5326042,Earl Pastko,Person|Actor
15646,http://www.wikidata.org/entity/Q918321,Jason Gray-Stanford,Person|Actor
15647,http://www.wikidata.org/entity/Q2846601,Andrew Fiscella,Person|Actor
15648,http://www.wikidata.org/entity/Q317251,Matt Lucas,Person|Actor
15649,http://www.wikidata.org/entity/Q359665,David Walliams,Person|Actor
15650,http://www.wikidata.org/entity/Q456291,Christian Camargo,Person|Actor
15651,http://www.wikidata.org/entity/Q545328,Tom Ward,Person|Actor
15652,http://www.wikidata.org/entity/Q816568,Ben Miller,Person|Actor
15653,http://www.wikidata.org/entity/Q2833080,Alexander Armstrong,Person|Actor
15654,http://www.wikidata.org/entity/Q7609915,Stephen Walters,Person|Actor
15655,http://www.wikidata.org/entity/Q466051,Alia Shawkat,Person|Actor
15656,http://www.wikidata.org/entity/Q572831,Anthony Azizi,Person|Actor
15657,http://www.wikidata.org/entity/Q911914,Brian Bosworth,Person|Actor
15658,http://www.wikidata.org/entity/Q3183232,Jon Sklaroff,Person|Actor
15659,http://www.wikidata.org/entity/Q6279555,Jose Rosete,Person|Actor
15660,http://www.wikidata.org/entity/Q7175583,Peter Macdissi,Person|Actor
15661,http://www.wikidata.org/entity/Q1279389,Will Geer,Person|Actor
15662,http://www.wikidata.org/entity/Q943642,Janice Rule,Person|Actor
15663,http://www.wikidata.org/entity/Q5489839,Frank Sully,Person|Actor
15664,http://www.wikidata.org/entity/Q271867,Janet Suzman,Person|Actor
15665,http://www.wikidata.org/entity/Q529721,Barbara Jefford,Person|Actor
15666,http://www.wikidata.org/entity/Q720360,Don Coscarelli,Person|Director|Actor
15667,http://www.wikidata.org/entity/Q3600371,A. Michael Baldwin,Person|Actor
15668,http://www.wikidata.org/entity/Q3640005,Bill Thornbury,Person|Actor
15669,http://www.wikidata.org/entity/Q726445,Richard Franklin,Person|Director
15670,http://www.wikidata.org/entity/Q418778,Akira Kubo,Person|Actor
15671,http://www.wikidata.org/entity/Q3067366,Keiju Kobayashi,Person|Actor
15672,http://www.wikidata.org/entity/Q15989146,Hiroshi Tachikawa,Person|Actor
15673,http://www.wikidata.org/entity/Q231249,Kate Mara,Person|Actor
15674,http://www.wikidata.org/entity/Q357856,C. S. Lee,Person|Actor
15675,http://www.wikidata.org/entity/Q465496,Christina Chang,Person|Actor
15676,http://www.wikidata.org/entity/Q512105,Deirdre Lovejoy,Person|Actor
15677,http://www.wikidata.org/entity/Q1198897,S. Epatha Merkerson,Person|Actor
15678,http://www.wikidata.org/entity/Q1922321,Jenna Stern,Person|Actor
15679,http://www.wikidata.org/entity/Q1990966,Terry Serpico,Person|Actor
15680,http://www.wikidata.org/entity/Q3308602,Michaela Gallo,Person|Actor
15681,http://www.wikidata.org/entity/Q16148950,Bruno Amato,Person|Actor
15682,http://www.wikidata.org/entity/Q229760,Rita Ora,Person|Actor
15683,http://www.wikidata.org/entity/Q23767051,Deborah Rosan,Person|Actor
15684,http://www.wikidata.org/entity/Q6443390,Kumail Nanjiani,Person|Actor
15685,http://www.wikidata.org/entity/Q16235655,Maika Monroe,Person|Actor
15686,http://www.wikidata.org/entity/Q1898563,Sylvia Hoeks,Person|Actor
15687,http://www.wikidata.org/entity/Q27862077,Hannah Britland,Person|Actor
15688,http://www.wikidata.org/entity/Q5368467,Elyes Gabel,Person|Actor
15689,http://www.wikidata.org/entity/Q3498439,Stephan Parent,Person|Actor
15690,http://www.wikidata.org/entity/Q24335412,Taylor Sheridan,Person|Director|Actor
15691,http://www.wikidata.org/entity/Q7383978,Ryan Coogler,Person|Director
15692,http://www.wikidata.org/entity/Q4942492,Jessica Chaffin,Person|Actor
15693,http://www.wikidata.org/entity/Q6377429,Katie Dippold,Person|Actor
15694,http://www.wikidata.org/entity/Q3570718,Xavier Laurent,Person|Actor
15695,http://www.wikidata.org/entity/Q20732067,Daniel Zovatto,Person|Actor
15696,http://www.wikidata.org/entity/Q20965633,Jacob Tremblay,Person|Actor
15697,http://www.wikidata.org/entity/Q17417513,Jimmy Tatro,Person|Actor
15698,http://www.wikidata.org/entity/Q185122,Carmen Electra,Person|Actor
15699,http://www.wikidata.org/entity/Q73761,Kimberly Peirce,Person|Director|Actor
15700,http://www.wikidata.org/entity/Q461260,Fernando Guillén Gallego,Person|Actor
15701,http://www.wikidata.org/entity/Q462937,Shera Danese,Person|Actor
15702,http://www.wikidata.org/entity/Q315826,Tom Green,Person|Director|Actor
15703,http://www.wikidata.org/entity/Q229394,Elizabeth Mitchell,Person|Actor
15704,http://www.wikidata.org/entity/Q1066454,Brian George,Person|Actor
15705,http://www.wikidata.org/entity/Q926194,Marc Alaimo,Person|Actor
15706,http://www.wikidata.org/entity/Q594329,Louie Anderson,Person|Actor
15707,http://www.wikidata.org/entity/Q3180309,Joey D. Vieira,Person|Actor
15708,http://www.wikidata.org/entity/Q173910,Jack Ging,Person|Actor
15709,http://www.wikidata.org/entity/Q330183,Dan Vadis,Person|Actor
15710,http://www.wikidata.org/entity/Q3524815,Thom Sharp,Person|Actor
15711,http://www.wikidata.org/entity/Q15070000,Jane Hallaren,Person|Actor
15712,http://www.wikidata.org/entity/Q4818807,Bill Kerr,Person|Actor
15713,http://www.wikidata.org/entity/Q14572976,Paul Sonkkila,Person|Actor
15714,http://www.wikidata.org/entity/Q200228,Benny Hill,Person|Actor
15715,http://www.wikidata.org/entity/Q640093,"Alan Hale, Jr.",Person|Actor
15716,http://www.wikidata.org/entity/Q323377,Gaston Modot,Person|Actor
15717,http://www.wikidata.org/entity/Q3271129,Léon Larive,Person|Actor
15718,http://www.wikidata.org/entity/Q460297,Yuen Woo-ping,Person|Director
15719,http://www.wikidata.org/entity/Q2060901,Paul Le Mat,Person|Actor
15720,http://www.wikidata.org/entity/Q730583,Nigel Terry,Person|Actor
15721,http://www.wikidata.org/entity/Q913526,Bríd Brennan,Person|Actor
15722,http://www.wikidata.org/entity/Q1074866,Nicholas Clay,Person|Actor
15723,http://www.wikidata.org/entity/Q144669,Ruth Brown,Person|Actor
15724,http://www.wikidata.org/entity/Q267406,Vitamin C,Person|Actor
15725,http://www.wikidata.org/entity/Q55249,Ken Russell,Person|Director|Actor
15726,http://www.wikidata.org/entity/Q504982,Robert Powell,Person|Actor
15727,http://www.wikidata.org/entity/Q1234706,Alfie Bass,Person|Actor
15728,http://www.wikidata.org/entity/Q1268195,Branko Đurić,Person|Actor
15729,http://www.wikidata.org/entity/Q4382450,Linda Manz,Person|Actor
15730,http://www.wikidata.org/entity/Q3016398,Darling Légitimus,Person|Actor
15731,http://www.wikidata.org/entity/Q973228,Rudy Vallée,Person|Actor
15732,http://www.wikidata.org/entity/Q2522555,Victor Potel,Person|Actor
15733,http://www.wikidata.org/entity/Q3082947,Franklin Pangborn,Person|Actor
15734,http://www.wikidata.org/entity/Q3179026,Jimmy Conlin,Person|Actor
15735,http://www.wikidata.org/entity/Q5268209,Dewey Robinson,Person|Actor
15736,http://www.wikidata.org/entity/Q546204,Preston Sturges,Person|Director|Actor
15737,http://www.wikidata.org/entity/Q1945758,Monte Blue,Person|Actor
15738,http://www.wikidata.org/entity/Q3568320,Willard Robertson,Person|Actor
15739,http://www.wikidata.org/entity/Q191719,Zooey Deschanel,Person|Actor
15740,http://www.wikidata.org/entity/Q299297,Simon Helberg,Person|Actor
15741,http://www.wikidata.org/entity/Q431362,Jason Ritter,Person|Actor
15742,http://www.wikidata.org/entity/Q561676,Eddie McClintock,Person|Actor
15743,http://www.wikidata.org/entity/Q3266586,Luis Alberni,Person|Actor
15744,http://www.wikidata.org/entity/Q959120,Gerald Mohr,Person|Actor
15745,http://www.wikidata.org/entity/Q113672,Lilia Skala,Person|Actor
15746,http://www.wikidata.org/entity/Q712670,Michael Nouri,Person|Actor
15747,http://www.wikidata.org/entity/Q3503936,Sunny Johnson,Person|Actor
15748,http://www.wikidata.org/entity/Q718935,Tom Laughlin,Person|Director|Actor
15749,http://www.wikidata.org/entity/Q292756,Linh Dan Pham,Person|Actor
15750,http://www.wikidata.org/entity/Q2636417,Alain Fromager,Person|Actor
15751,http://www.wikidata.org/entity/Q951570,Régis Wargnier,Person|Director|Actor
15752,http://www.wikidata.org/entity/Q76895,Lee Marvin,Person|Actor
15753,http://www.wikidata.org/entity/Q95133,Robert Aldrich,Person|Director
15754,http://www.wikidata.org/entity/Q977453,James Bridges,Person|Director
15755,http://www.wikidata.org/entity/Q77393,Wolfgang Lukschy,Person|Actor
15756,http://www.wikidata.org/entity/Q78953,Joseph Egger,Person|Actor
15757,http://www.wikidata.org/entity/Q117926,José Calvo,Person|Actor
15758,http://www.wikidata.org/entity/Q317110,Gian Maria Volonté,Person|Actor
15759,http://www.wikidata.org/entity/Q945188,Monte Hellman,Person|Director|Actor
15760,http://www.wikidata.org/entity/Q224739,Eunice Gayson,Person|Actor
15761,http://www.wikidata.org/entity/Q314882,Terence Young,Person|Director|Actor
15762,http://www.wikidata.org/entity/Q353031,Vladek Sheybal,Person|Actor
15763,http://www.wikidata.org/entity/Q359996,Pedro Armendáriz,Person|Actor
15764,http://www.wikidata.org/entity/Q434602,Martine Beswick,Person|Actor
15765,http://www.wikidata.org/entity/Q888254,Bob Simmons,Person|Actor
15766,http://www.wikidata.org/entity/Q1563450,Nadja Regin,Person|Actor
15767,http://www.wikidata.org/entity/Q16097476,Nikki van der Zyl,Person|Actor
15768,http://www.wikidata.org/entity/Q76943,Gert Fröbe,Person|Actor
15769,http://www.wikidata.org/entity/Q232840,Honor Blackman,Person|Actor
15770,http://www.wikidata.org/entity/Q1668772,Michael Mellinger,Person|Actor
15771,http://www.wikidata.org/entity/Q20726833,Bill Nagy,Person|Actor
15772,http://www.wikidata.org/entity/Q363653,Guy Hamilton,Person|Director
15773,http://www.wikidata.org/entity/Q211111,Ursula Andress,Person|Actor
15774,http://www.wikidata.org/entity/Q448271,Joseph Wiseman,Person|Actor
15775,http://www.wikidata.org/entity/Q329859,David Lee Smith,Person|Actor
15776,http://www.wikidata.org/entity/Q964006,Eion Bailey,Person|Actor
15777,http://www.wikidata.org/entity/Q2357826,Stuart Blumberg,Person|Actor
15778,http://www.wikidata.org/entity/Q2965857,Christina Cabot,Person|Actor
15779,http://www.wikidata.org/entity/Q3898029,Paul Carafotes,Person|Actor
15780,http://www.wikidata.org/entity/Q4993338,Ezra Buzzington,Person|Actor
15781,http://www.wikidata.org/entity/Q3874313,Neil Pearson,Person|Actor
15782,http://www.wikidata.org/entity/Q3557627,Victor Varnado,Person|Actor
15783,http://www.wikidata.org/entity/Q2788699,Nicole Forester,Person|Actor
15784,http://www.wikidata.org/entity/Q468646,Patty McCormack,Person|Actor
15785,http://www.wikidata.org/entity/Q3061390,Evelyn Varden,Person|Actor
15786,http://www.wikidata.org/entity/Q716069,Jiang Wen,Person|Director|Actor
15787,http://www.wikidata.org/entity/Q371710,Cliff Gorman,Person|Actor
15788,http://www.wikidata.org/entity/Q978129,Michael Tolan,Person|Actor
15789,http://www.wikidata.org/entity/Q3297953,Ann Reinking,Person|Actor
15790,http://www.wikidata.org/entity/Q313256,Bob Fosse,Person|Director
15791,http://www.wikidata.org/entity/Q17146184,Anna Berger,Person|Actor
15792,http://www.wikidata.org/entity/Q233457,Frances de la Tour,Person|Actor
15793,http://www.wikidata.org/entity/Q601035,Neil McCarthy,Person|Actor
15794,http://www.wikidata.org/entity/Q20747370,Winston Dennis,Person|Actor
15795,http://www.wikidata.org/entity/Q921518,Michael K. Williams,Person|Actor
15796,http://www.wikidata.org/entity/Q3827140,Larry Fessenden,Person|Actor
15797,http://www.wikidata.org/entity/Q235141,Regina Hall,Person|Actor
15798,http://www.wikidata.org/entity/Q1762270,Brian J. White,Person|Actor
15799,http://www.wikidata.org/entity/Q2315802,Dakota Johnson,Person|Actor
15800,http://www.wikidata.org/entity/Q1344405,Rick Gomez,Person|Actor
15801,http://www.wikidata.org/entity/Q3719951,Edward Edwards,Person|Actor
15802,http://www.wikidata.org/entity/Q9588,Richard Nixon,Person|Actor
15803,http://www.wikidata.org/entity/Q9916,Dwight D. Eisenhower,Person|Actor
15804,http://www.wikidata.org/entity/Q127417,Douglas MacArthur,Person|Actor
15805,http://www.wikidata.org/entity/Q454238,Stubby Kaye,Person|Actor
15806,http://www.wikidata.org/entity/Q94007,Eva Rueber-Staier,Person|Actor
15807,http://www.wikidata.org/entity/Q319133,Chaim Topol,Person|Actor
15808,http://www.wikidata.org/entity/Q2465518,John Wells,Person|Director|Actor
15809,http://www.wikidata.org/entity/Q20726486,Stefan Kalipha,Person|Actor
15810,http://www.wikidata.org/entity/Q365044,Adolfo Celi,Person|Actor
15811,http://www.wikidata.org/entity/Q460699,Suzy Kendall,Person|Actor
15812,http://www.wikidata.org/entity/Q3046377,Earl Cameron,Person|Actor
15813,http://www.wikidata.org/entity/Q16017581,Marc Smith,Person|Actor
15814,http://www.wikidata.org/entity/Q207676,Frank Miller,Person|Director|Actor
15815,http://www.wikidata.org/entity/Q437099,Caroline Bliss,Person|Actor
15816,http://www.wikidata.org/entity/Q184697,Gloria Estefan,Person|Actor
15817,http://www.wikidata.org/entity/Q215905,Itzhak Perlman,Person|Actor
15818,http://www.wikidata.org/entity/Q242853,Takako Fuji,Person|Actor
15819,http://www.wikidata.org/entity/Q1075103,Yōji Matsuda,Person|Actor
15820,http://www.wikidata.org/entity/Q1076203,Akihiro Miwa,Person|Actor
15821,http://www.wikidata.org/entity/Q1078548,Masahiko Nishimura,Person|Actor
15822,http://www.wikidata.org/entity/Q55400,Hayao Miyazaki,Person|Director
15823,http://www.wikidata.org/entity/Q528723,James Murray,Person|Actor
15824,http://www.wikidata.org/entity/Q1120700,Orson Bean,Person|Actor
15825,http://www.wikidata.org/entity/Q237654,Lisa Loeb,Person|Actor
